Date, ,STORAGE&nbsp, ,,RAIN&nbsp, ,,MONFLO&nbsp, ,,MONFNF&nbsp, ,,
 , ,AF, ,INCHES, ,AF, ,AF, ,
10/1970,,9889,,0.00,,1880,,760,,
11/1970,,12712,,3.44,,1790,,5076,,
12/1970,,7312,,2.52,,13230,,7888,,
01/1971,,9022,,0.83,,9940,,11683,,
02/1971,,17953,,0.71,,484,,9497,,
03/1971,,26498,,0.64,,1840,,10638,,
04/1971,,35085,,1.18,,1750,,11248,,
05/1971,,47431,,2.14,,1720,,15116,,
06/1971,,49337,,0.00,,4610,,8295,,
07/1971,,32586,,0.00,,17630,,2759,,
08/1971,,16930,,0.00,,14970,,849,,
09/1971,,11950,,0.04,,3950,,206,,
10/1971,,10848,,0.07,,1260,,1029,,
11/1971,,9831,,0.78,,1530,,2588,,
12/1971,,8584,,3.78,,7510,,6329,,
01/1972,,11463,,0.30,,2410,,5326,,
02/1972,,16500,,0.44,,612,,5764,,
03/1972,,19518,,0.00,,2080,,5816,,
04/1972,,21663,,0.25,,994,,3917,,
05/1972,,22332,,0.22,,930,,2807,,
06/1972,,18812,,0.03,,2950,,833,,
07/1972,,10329,,0.00,,7160,,71,,
08/1972,,4968,,0.03,,4130,,22,,
09/1972,,3754,,0.02,,699,,256,,
10/1972,,3877,,1.26,,382,,893,,
11/1972,,7560,,3.21,,7,,3727,,
12/1972,,9115,,1.86,,4840,,6425,,
01/1973,,16398,,4.39,,19850,,27204,,
02/1973,,19430,,3.62,,23540,,26660,,
03/1973,,33831,,3.96,,26190,,40733,,
04/1973,,31038,,0.39,,38710,,36377,,
05/1973,,67520,,0.00,,9520,,47406,,
06/1973,,76555,,0.00,,9660,,21013,,
07/1973,,55602,,0.00,,25880,,7343,,
08/1973,,30844,,0.00,,27280,,4366,,
09/1973,,13494,,0.00,,19320,,3080,,
10/1973,,10502,,1.27,,5360,,2848,,
11/1973,,11874,,2.01,,3640,,5338,,
12/1973,,10933,,1.83,,9900,,9094,,
01/1974,,13834,,3.25,,20850,,23863,,
02/1974,,18819,,0.25,,4480,,9560,,
03/1974,,37356,,2.51,,8100,,26851,,
04/1974,,63291,,1.49,,9060,,35608,,
05/1974,,79611,,0.02,,4140,,22213,,
06/1974,,76396,,0.00,,11800,,11185,,
07/1974,,49799,,0.03,,29520,,5433,,
08/1974,,22297,,0.02,,29220,,3560,,
09/1974,,11724,,0.00,,10340,,1119,,
10/1974,,10312,,2.01,,2780,,2152,,
11/1974,,11569,,0.92,,2230,,3592,,
12/1974,,12098,,1.34,,4490,,5082,,
01/1975,,13637,,0.48,,3950,,5548,,
02/1975,,18922,,3.38,,7150,,12530,,
03/1975,,36525,,2.43,,2010,,19817,,
04/1975,,49671,,1.20,,3570,,17173,,
05/1975,,74304,,0.03,,5020,,31191,,
06/1975,,80913,,0.00,,6570,,15497,,
07/1975,,61976,,0.00,,21400,,4881,,
08/1975,,34132,,0.02,,28600,,2753,,
09/1975,,13184,,0.06,,21730,,2148,,
10/1975,,10485,,1.45,,5670,,3610,,
11/1975,,12364,,1.15,,2180,,4390,,
12/1975,,12892,,0.20,,4020,,4608,,
01/1976,,14148,,0.00,,1770,,3320,,
02/1976,,18380,,2.60,,205,,4616,,
03/1976,,25457,,0.89,,773,,8220,,
04/1976,,30163,,1.01,,952,,6518,,
05/1976,,31807,,0.13,,1450,,4358,,
06/1976,,22250,,0.00,,9360,,1188,,
07/1976,,14020,,0.01,,7240,,500,,
08/1976,,8940,,0.03,,3920,,149,,
09/1976,,7268,,2.31,,1800,,942,,
10/1976,,7951,,0.34,,405,,1436,,
11/1976,,8441,,0.27,,489,,1309,,
12/1976,,9071,,0.22,,726,,1597,,
01/1977,,10772,,0.61,,724,,2527,,
02/1977,,11768,,0.14,,653,,2001,,
03/1977,,12477,,0.39,,1100,,2281,,
04/1977,,12228,,0.00,,1130,,1589,,
05/1977,,13396,,1.82,,452,,2487,,
06/1977,,11387,,0.02,,1730,,536,,
07/1977,,8210,,0.00,,2130,,0,,
08/1977,,6674,,0.38,,699,,77,,
09/1977,,5181,,0.00,,825,,44,,
10/1977,,3996,,0.30,,873,,149,,
11/1977,,4298,,0.47,,40,,547,,
12/1977,,12328,,3.63,,12,,8144,,
01/1978,,13136,,2.52,,15420,,16265,,
02/1978,,35739,,5.11,,25680,,48401,,
03/1978,,56468,,5.06,,41470,,62669,,
04/1978,,66727,,2.15,,35740,,46636,,
05/1978,,79912,,0.00,,26590,,41527,,
06/1978,,81235,,0.00,,26160,,29542,,
07/1978,,58407,,0.00,,30610,,10278,,
08/1978,,35779,,0.00,,24540,,3660,,
