Date, ,STORAGE&nbsp, ,,LKEVAP&nbsp, ,,DCPUMP&nbsp, ,,
 , ,AF, ,AF, ,CFS, ,
09/1985,,587400,,
10/1985,,524100,,
11/1985,,515800,,
12/1985,,595600,,
01/1986,,723100,,
02/1986,,614300,,
03/1986,,659900,,
04/1986,,708400,,
05/1986,,909600,,
06/1986,,972200,,
07/1986,,779900,,
08/1986,,679500,,
09/1986,,653200,,
10/1986,,558500,,
11/1986,,507800,,
12/1986,,465600,,
01/1987,,456100,,
02/1987,,545800,,
03/1987,,661500,,
04/1987,,717100,,
05/1987,,736000,,
06/1987,,706200,,
07/1987,,597300,,
08/1987,,517300,,
09/1987,,429700,,
10/1987,,310400,,
11/1987,,261400,,
12/1987,,300800,,
01/1988,,400500,,
02/1988,,446900,,
03/1988,,478400,,
04/1988,,504300,,
05/1988,,485300,,
06/1988,,434200,,
07/1988,,294700,,
08/1988,,242600,,
09/1988,,218200,,
10/1988,,175600,,
11/1988,,198600,,
12/1988,,246500,,
01/1989,,309500,,
02/1989,,397500,,
03/1989,,748300,,
04/1989,,947500,,
05/1989,,944200,,
06/1989,,866700,,
07/1989,,682300,,
08/1989,,598000,,
09/1989,,570500,,
10/1989,,440600,,
11/1989,,341500,,
12/1989,,312300,,
01/1990,,339700,,--,,2690,,
02/1990,,378200,,--,,2490,,
03/1990,,502700,,--,,3820,,
04/1990,,525200,,--,,6110,,
05/1990,,566800,,--,,7420,,
06/1990,,524700,,--,,8750,,
07/1990,,249000,,--,,11900,,
08/1990,,191400,,2605,,5395,,
09/1990,,178200,,1782,,4555,,
10/1990,,167965,,1391,,
11/1990,,172900,,589,,2384,,
12/1990,,157095,,262,,2119,,
01/1991,,154955,,374,,3960,,
02/1991,,167072,,475,,3640,,
03/1991,,421546,,726,,2870,,
04/1991,,595910,,2670,,4120,,
05/1991,,742608,,4105,,6360,,
06/1991,,727588,,6087,,8790,,
07/1991,,617375,,6343,,10140,,
08/1991,,528246,,4504,,4990,,
09/1991,,506061,,4180,,4469,,
10/1991,,418871,,3220,,3855,,
11/1991,,407383,,1360,,2259,,
12/1991,,352219,,467,,1838,,
01/1992,,349300,,259,,3060,,
02/1992,,501556,,524,,2530,,
03/1992,,606505,,1511,,3260,,
04/1992,,696087,,3192,,5530,,
05/1992,,656636,,6056,,9550,,
06/1992,,466991,,5085,,10260,,
07/1992,,299171,,4505,,10710,,
08/1992,,192782,,3224,,5961,,
09/1992,,171626,,1623,,4763,,
10/1992,,158000,,1103,,3714,,
11/1992,,157200,,430,,2038,,
12/1992,,259900,,328,,1504,,
01/1993,,477700,,511,,2720,,
02/1993,,504500,,766,,2430,,
03/1993,,622800,,1446,,3260,,
04/1993,,861400,,2295,,4520,,
05/1993,,953000,,4859,,8600,,
06/1993,,927400,,6204,,9230,,
07/1993,,732800,,6893,,12500,,
08/1993,,614200,,5281,,6029,,
09/1993,,562900,,4286,,5164,,
10/1993,,467526,,2133,,3394,,
11/1993,,429596,,1215,,2436,,
12/1993,,393131,,519,,1851,,
01/1994,,355148,,435,,3650,,
02/1994,,377444,,680,,3070,,
03/1994,,409462,,1602,,4760,,
04/1994,,445594,,2474,,6840,,
05/1994,,471949,,3126,,8200,,
06/1994,,414100,,4602,,11750,,
07/1994,,318576,,4448,,13570,,
08/1994,,249401,,3452,,6596,,
09/1994,,216896,,2512,,5401,,
10/1994,,204796,,1586,,3945,,
11/1994,,189523,,579,,1958,,
12/1994,,252277,,282,,1562,,
01/1995,,559076,,450,e,3000,,
02/1995,,574195,,1590,,2910,,
03/1995,,584662,,2360,,2740,,
04/1995,,756744,,2740,,4220,,
05/1995,,743895,,3130,,5390,,
06/1995,,953056,,5600,,9100,,
07/1995,,604576,,6110,,11590,,
08/1995,,574454,,5500,,12390,,
09/1995,,466149,,3370,,10260,,
10/1995,,386400,,2440,,8410,,
11/1995,,307000,,1040,,5680,,
12/1995,,317700,,600,,3460,,
01/1996,,504000,,340,,2990,,
02/1996,,361900,,650,,2640,,
03/1996,,626900,,1620,,3640,,
04/1996,,781700,,3120,,5470,,
05/1996,,936300,,4990,,8310,,
06/1996,,902900,,6220,,11110,,
07/1996,,836500,,7460,,13520,,
08/1996,,762800,,6350,,13300,,
09/1996,,726300,,4370,,10250,,
10/1996,,635400,,2950,,3895,,
11/1996,,564900,,1160,,2105,,
12/1996,,496900,,900,,1665,,
01/1997,,376200,,390,,1625,,
02/1997,,403900,,780,,1535,,
03/1997,,469700,,2270,,2835,,
04/1997,,553000,,3180,,3980,,
05/1997,,623400,,4790,,5525,,
06/1997,,614800,,5500,,6805,,
07/1997,,566100,,6090,,7025,,
08/1997,,545900,,4810,,6655,,
09/1997,,556100,,4150,,5615,,
